source_layer,timestamp,label,mitre,label_confidence,stream_labels,envoy_method,envoy_path,envoy_response_code,envoy_response_time_ms,envoy_bytes_sent,envoy_source_ip,envoy_upstream,envoy_svid,envoy_trace_id,opa_decision_id,opa_allow,opa_dest_principal,opa_source_principal,opa_req_method,opa_req_path,opa_req_host,opa_has_bearer,opa_x_trace_id,opa_x_user_id,opa_content_length,opa_user_agent,app_event,app_level,app_service,app_trace_id,app_fraud_score,app_verdict,app_reason,app_amount,app_channel,app_country,app_status_code,app_duration_ms
envoy,1786730513.038,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,134,353,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,984db17e-cbb3-42c9-aea8-111843593475,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730513.9,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,151,353,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,9b936a53-6916-4d06-9624-fa9d19e77771,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730514.9129999,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,125,353,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,100302d4-3229-4244-9468-f82c2c98cf16,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730515.737,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,137,353,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,fbbf48e8-ef0e-4b11-a9fe-b754808c8b0e,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730516.6729999,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,130,353,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,d2942bda-9e98-4092-84e3-7a809321c091,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730517.528,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,135,353,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,c8628a71-a80b-4bbf-8c58-29f6ca0d8a60,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730518.513,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,136,353,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,f348ee12-f10c-4cae-8b93-df7bb5c7e784,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730520.429,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,154,369,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,85db0b55-7098-4634-bdd8-5b5fa6256acc,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730522.5939999,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,193,354,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,3026dcd8-9459-4262-a7b7-329557092d31,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730523.682,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,145,354,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,5b73395b-08bf-4627-ba93-e6049450f90b,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730524.708,normal,,exact,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,134,354,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,16d3b88a-5573-4c94-9dbf-442ed42ff74f,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730552.909,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,195,355,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,ab20a37e-43d0-40df-9ff2-8f9e617fc226,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730553.1230001,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,145,355,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,f31df80c-5153-40bf-bf68-260e40eed53f,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730553.292,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,138,355,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,d312a840-0579-4ccd-9ab2-bfe43eb2b9c4,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730553.458,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,126,355,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,94da3de7-ed08-44c8-9184-d7edb78b0150,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730553.6030002,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,141,355,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,68f09e7d-a163-4516-ba51-69f59466a4b0,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730553.764,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,134,355,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,0db96124-bfc4-4487-948b-8ca06276e621,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730553.9169998,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,131,355,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,5067c56f-8c47-4b19-8b01-742476325954,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730554.073,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,139,355,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,25b70c28-a69d-45c3-9c97-f1688b240327,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730554.233,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,130,355,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,022dc6ab-8e26-49c6-b844-52b1a22a1d65,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730554.3820002,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""200"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,200,136,355,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,6373371f-7aeb-4e32-adf1-cd3974ca1e98,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730541.593,lateral_movement,T1021.007,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""403"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,403,22,163,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,776f94d3-d466-4f8a-ade6-d37c90e37b45,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730542.6729999,lateral_movement,T1021.007,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""403"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,403,24,163,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,091cc037-ea84-433c-83f0-161ff1412173,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730543.748,fraud_gate_bypass,T1078.004,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""403"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,403,30,163,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,21b7b0d1-252a-4bb4-b664-d98743547165,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730545.041,fraud_gate_bypass,T1078.004,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""403"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,403,40,163,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,9d6038ca-196d-4897-b4c6-2f3fb734745f,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730546.078,fraud_gate_bypass,T1078.004,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""403"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,403,23,163,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,25d2f6c4-b0b8-476b-93ef-645a7a376d50,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730547.1139998,fraud_gate_bypass,T1078.004,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""404"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,404,217,89,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,79c301a1-9469-4741-b9de-5fffac196c2a,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730548.4380002,fraud_gate_bypass,T1078.004,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""404"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,404,123,89,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,83119f15-5ca7-407e-9e5a-5646d27cb026,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730549.539,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""404"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,404,122,89,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,14bb1672-9a7d-4b0a-ab66-65a420eff282,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730550.665,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""404"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,404,122,89,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,bdcf6515-3b6d-464a-b068-57eef246eabe,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730551.829,exploit_probe,T1203,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""404"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,404,122,89,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,6f521a95-7045-4e03-b438-19abae3ddaa4,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730519.3430002,normal,,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""409"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,409,138,75,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,c8aeb870-c595-4a67-9734-61f72f334226,,,,,,,,,,,,,,,,,,,,,,,,
envoy,1786730521.5110002,normal,,window,"{""cloud"": ""aws"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_payment-service-7d855d968c-7vjp9_1cbb1557-7c87-4053-ac35-390e9f813bd9/envoy/0.log"", ""job"": ""envoy-access"", ""method"": ""POST"", ""namespace"": ""financial"", ""path"": ""/payments"", ""pod"": ""payment-service-7d855d968c-7vjp9"", ""response_code"": ""409"", ""service_name"": ""payment-service"", ""source_ip"": ""10.42.2.72"", ""stream"": ""stdout""}",POST,/payments,409,127,75,10.42.2.72,127.0.0.1:8080,spiffe://ztlab.local/aws/api-gateway,849f9752-af30-4250-822b-b89fe6837722,,,,,,,,,,,,,,,,,,,,,,,,
opa,1786730525.6799371,normal,,window,"{""cloud"": ""aws"", ""detected_level"": ""info"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_opa-server-585fc7c959-ng5cj_7eb1ad4f-0bc3-437f-adf7-1ef2f753641b/opa/0.log"", ""job"": ""opa-decisions"", ""namespace"": ""financial"", ""opa_result"": ""false"", ""pod"": ""opa-server-585fc7c959-ng5cj"", ""request_path"": ""/payments"", ""service_name"": ""opa-decisions"", ""stream"": ""stderr""}",,,,,,,,,,3b13714c-bb33-49ce-b9c9-303204e55e3a,False,,,POST,/payments,api-gateway.financial.svc.cluster.local:8080,False,,,70,python-httpx/0.27.0,,,,,,,,,,,,
opa,1786730526.9095092,normal,,window,"{""cloud"": ""aws"", ""detected_level"": ""info"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_opa-server-585fc7c959-ng5cj_7eb1ad4f-0bc3-437f-adf7-1ef2f753641b/opa/0.log"", ""job"": ""opa-decisions"", ""namespace"": ""financial"", ""opa_result"": ""false"", ""pod"": ""opa-server-585fc7c959-ng5cj"", ""request_path"": ""/payments"", ""service_name"": ""opa-decisions"", ""stream"": ""stderr""}",,,,,,,,,,1c8b634a-88bc-402c-b357-9c52dfd4761a,False,,,POST,/payments,api-gateway.financial.svc.cluster.local:8080,False,,,70,python-httpx/0.27.0,,,,,,,,,,,,
opa,1786730528.0640235,access_denied,T1078,window,"{""cloud"": ""aws"", ""detected_level"": ""info"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_opa-server-585fc7c959-ng5cj_7eb1ad4f-0bc3-437f-adf7-1ef2f753641b/opa/0.log"", ""job"": ""opa-decisions"", ""namespace"": ""financial"", ""opa_result"": ""false"", ""pod"": ""opa-server-585fc7c959-ng5cj"", ""request_path"": ""/payments"", ""service_name"": ""opa-decisions"", ""stream"": ""stderr""}",,,,,,,,,,a425f987-f6eb-4c45-8273-64bcf47d08fd,False,,,POST,/payments,api-gateway.financial.svc.cluster.local:8080,False,,,70,python-httpx/0.27.0,,,,,,,,,,,,
opa,1786730529.0561655,access_denied,T1078,window,"{""cloud"": ""aws"", ""detected_level"": ""info"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_opa-server-585fc7c959-ng5cj_7eb1ad4f-0bc3-437f-adf7-1ef2f753641b/opa/0.log"", ""job"": ""opa-decisions"", ""namespace"": ""financial"", ""opa_result"": ""false"", ""pod"": ""opa-server-585fc7c959-ng5cj"", ""request_path"": ""/payments"", ""service_name"": ""opa-decisions"", ""stream"": ""stderr""}",,,,,,,,,,b2ceb6c8-819b-4467-8c40-898109d457e8,False,,,POST,/payments,api-gateway.financial.svc.cluster.local:8080,False,,,70,python-httpx/0.27.0,,,,,,,,,,,,
opa,1786730530.1643832,access_denied,T1078,window,"{""cloud"": ""aws"", ""detected_level"": ""info"", ""env"": ""ztlab"", ""filename"": ""/var/log/pods/financial_opa-server-585fc7c959-ng5cj_7eb1ad4f-0bc3-437f-adf7-1ef2f753641b/opa/0.log"", ""job"": ""opa-decisions"", ""namespace"": ""financial"", ""opa_result"": ""false"", ""pod"": ""opa-server-585fc7c959-ng5cj"", ""request_path"": ""/payments"", ""service_name"": ""opa-decisions"", ""stream"": ""stderr""}",,,,,,,,,,38d87ade-7790-44d7-b88c-9c24715955ee,False,,,POST,/payments,api-gateway.financial.svc.cluster.local:8080,False,,,70,python-httpx/0.27.0,,,,,,,,,,,,
